time,abs_peak_current_ka,latitude,longitude
1717229614,3.0,63.1014,24.172
1717229614,3.0,63.1174,24.2525
1717229614,3.0,63.1179,24.2509
1717229614,9.0,63.1346,24.281
1717229614,5.0,63.1544,24.0224
1717229614,5.0,63.1624,24.3031
1717229614,5.0,63.1278,24.4746
1717229614,2.0,63.1364,24.4479
1717229614,5.0,64.7944,27.4852
1717229614,10.0,64.8397,28.2988
1717229614,7.0,64.8452,28.4012
1717229614,9.0,64.8349,28.3005
1717229615,3.0,60.7252,25.7277
1717229619,3.0,61.0125,26.5276
1717229620,7.0,60.9895,26.8177
1717229620,4.0,63.8175,25.2489
1717229620,8.0,61.012,27.6846
1717229621,5.0,63.4736,23.9871
1717229621,6.0,63.6167,24.784
1717229621,19.0,63.6166,24.7852
1717229621,4.0,63.6681,24.7803
1717229621,10.0,63.4748,24.0379
1717229621,7.0,63.4702,24.0703
1717229621,10.0,63.4761,24.0446
1717229621,12.0,63.475,24.0426
1717229621,4.0,63.512,24.03
1717229622,2.0,63.5419,23.9297
1717229622,5.0,63.5409,24.0698
1717229622,5.0,63.4829,24.2714
1717229622,5.0,61.6412,28.9735
1717229622,4.0,61.5873,29.0841
1717229625,12.0,63.9271,23.9084
1717229628,5.0,63.48,24.1656
1717229628,4.0,67.6758,24.895
1717229628,7.0,61.0099,26.8434
1717229628,3.0,61.1196,26.7332
1717229628,8.0,61.1055,26.7265
1717229628,6.0,61.1266,26.7568
1717229628,6.0,61.1928,26.7973
1717229628,9.0,61.1047,26.7291
1717229628,2.0,61.1788,27.0108
1717229628,5.0,61.13,26.4981
1717229630,7.0,64.655,27.9704
1717229630,16.0,64.6238,27.8529
1717229631,4.0,60.5697,21.4227
1717229631,19.0,60.3572,23.9505
1717229631,23.0,60.3424,23.9304
1717229631,7.0,60.2572,23.9369
1717229631,5.0,60.4092,23.9619
1717229631,6.0,60.3153,24.0167
1717229631,3.0,60.3912,23.7571
1717229631,4.0,60.3026,24.0613
1717229632,10.0,63.4468,23.973
1717229633,9.0,60.2608,23.8385
1717229634,5.0,67.6668,24.8977
1717229634,3.0,67.6653,24.8804
1717229634,3.0,63.8757,24.0298
1717229640,7.0,60.8914,28.1038
1717229640,7.0,60.9784,27.9581
1717229640,3.0,61.0164,27.8827
1717229640,5.0,61.1365,28.0377
1717229640,3.0,60.9747,28.0423
1717229641,9.0,63.4516,23.9175
1717229641,4.0,63.5372,23.8736
1717229643,38.0,60.6093,21.896
1717229643,18.0,60.6146,21.878
1717229643,11.0,60.6253,21.8864
1717229644,8.0,60.6007,21.8743
1717229644,4.0,61.0492,27.8193
1717229644,3.0,67.5233,24.6671
1717229644,6.0,60.9844,26.8178
1717229644,5.0,60.9882,26.815
1717229644,7.0,60.9916,26.816
1717229645,2.0,68.3599,28.289
1717229645,2.0,61.1414,26.9034
1717229645,3.0,64.0223,25.4003
1717229647,4.0,68.2215,28.5939
1717229649,5.0,61.9663,21.5829
1717229650,5.0,63.8689,23.8554
1717229650,4.0,63.9048,24.0026
1717229650,6.0,63.9209,23.8927
1717229650,3.0,67.7079,24.897
1717229651,4.0,68.1395,28.7893
1717229651,3.0,64.0828,24.6718
1717229651,4.0,64.1212,24.603
1717229654,9.0,62.8266,23.8798
1717229655,7.0,67.7279,24.9904
1717229655,4.0,67.6307,24.7984
1717229656,2.0,61.0731,22.494
1717229656,2.0,61.1381,27.137
1717229656,5.0,61.0243,27.0572
1717229656,5.0,61.0687,26.9616
1717229656,4.0,61.1466,26.8338
1717229656,6.0,61.2782,27.0118
1717229656,3.0,61.4285,26.4367
1717229656,3.0,61.0808,26.7028
1717229657,30.0,63.5405,23.9637
1717229657,9.0,63.5412,23.9342
1717229657,11.0,63.5309,23.9644
1717229657,6.0,63.5322,23.9694
1717229657,3.0,63.8688,24.9121
1717229658,4.0,67.933,28.8834
1717229658,9.0,60.795,25.8208
1717229658,9.0,60.7794,25.7868
1717229658,5.0,60.7384,25.9896
1717229658,4.0,60.7209,25.8088
1717229658,5.0,60.6579,25.7149
1717229658,4.0,63.8817,23.8945
1717229658,5.0,63.9097,23.8574
1717229661,32.0,60.9633,27.9429
1717229661,7.0,61.0678,27.7103
1717229661,12.0,60.8078,28.1284
1717229661,8.0,60.9712,27.9962
1717229661,9.0,60.9862,26.8172
1717229661,5.0,60.97,27.9901
1717229661,19.0,67.6742,24.8989
1717229661,8.0,67.6993,24.8728
1717229661,9.0,67.7042,24.7721
1717229661,4.0,67.7058,24.8729
1717229661,3.0,67.7419,24.8616
1717229663,7.0,61.0124,27.7039
1717229664,4.0,63.7816,24.555
1717229664,2.0,63.8389,24.6156
1717229666,8.0,63.4456,23.9366
1717229666,5.0,63.5254,23.8754
1717229666,3.0,67.6723,24.9085
1717229667,3.0,67.691,25.3678
1717229667,15.0,63.4831,23.973
1717229667,3.0,67.6793,24.8924
1717229667,4.0,67.6899,24.9482
1717229667,7.0,64.8929,29.2176
1717229669,6.0,67.6273,24.806
1717229669,6.0,60.9466,26.2811
1717229669,4.0,61.0249,26.2882
1717229669,2.0,60.973,26.3101
1717229669,7.0,60.8639,26.1885
1717229669,7.0,60.9466,26.2827
1717229669,3.0,61.1097,26.1582
1717229669,3.0,60.8903,26.2239
1717229670,4.0,61.1619,21.6506
1717229670,2.0,61.0575,22.0499
1717229670,2.0,61.035,22.3376
1717229671,5.0,64.5295,29.3154
1717229671,5.0,64.4046,29.5111
1717229671,4.0,64.3948,29.4855
1717229671,4.0,64.6752,29.273
1717229671,4.0,64.3739,29.3149
1717229672,5.0,63.2268,24.3683
1717229672,4.0,63.216,24.3639
1717229672,3.0,63.2184,24.3223
1717229672,3.0,61.3028,22.0944
1717229672,6.0,61.3667,21.8498
1717229672,2.0,61.3014,22.0293
1717229672,5.0,61.2977,21.9748
1717229672,3.0,63.9324,23.8572
1717229673,4.0,61.976,23.2936
1717229673,3.0,67.5685,25.8735
1717229673,3.0,67.6286,26.3235
1717229673,4.0,67.6216,26.3952
1717229673,2.0,67.4199,25.7347
1717229673,3.0,67.5507,25.852
1717229673,12.0,67.5761,25.7632
1717229673,13.0,67.5591,28.2767
1717229673,8.0,67.5358,28.0395
1717229674,3.0,63.7897,25.3008
1717229674,3.0,61.0627,22.3736
1717229676,3.0,63.6672,24.8324
1717229676,3.0,63.6985,24.743
1717229677,6.0,63.4701,23.9841
1717229677,3.0,61.0447,27.626
1717229677,14.0,60.9919,26.8028
1717229677,6.0,60.9914,26.785
1717229677,9.0,60.9906,26.7822
1717229678,7.0,61.6193,28.9943
1717229678,5.0,61.6203,28.9939
1717229678,4.0,61.6211,28.9079
1717229678,14.0,61.6231,28.9909
1717229678,5.0,61.6168,28.9886
1717229679,3.0,61.5116,29.0716
1717229680,6.0,68.1342,28.7597
1717229681,6.0,63.611,24.8056
1717229681,7.0,63.6347,24.7734
1717229681,4.0,63.5821,24.7587
1717229684,4.0,61.0695,26.7501
1717229686,9.0,63.9497,23.9299
1717229688,2.0,60.9836,27.905
1717229688,6.0,60.9782,27.9608
1717229688,18.0,60.9809,27.9538
1717229688,9.0,60.9782,27.9664
1717229688,4.0,61.0133,27.6366
1717229688,12.0,66.2842,25.7075
1717229688,14.0,66.0449,25.748
1717229688,7.0,66.1833,25.7637
1717229688,5.0,66.1535,25.7757
1717229689,5.0,61.8789,29.5865
1717229689,4.0,61.8572,29.5835
1717229689,3.0,61.8655,29.1066
1717229692,16.0,61.1062,26.7646
1717229692,2.0,61.091,26.7433
1717229692,6.0,61.1046,26.7426
1717229692,13.0,61.1042,26.7668
1717229692,15.0,61.0985,26.715
1717229692,10.0,67.6897,24.906
1717229693,5.0,62.0203,22.2663
1717229693,9.0,62.0218,22.313
1717229693,6.0,62.034,22.4947
1717229695,5.0,63.4172,23.7398
1717229696,22.0,60.2655,23.8244
1717229696,12.0,60.2673,23.8222
1717229696,11.0,60.2665,23.8245
1717229696,21.0,64.9165,29.3532
1717229696,57.0,60.6323,21.8399
1717229696,17.0,60.6272,21.864
1717229696,7.0,60.6273,21.8268
1717229696,3.0,63.7018,24.7616
1717229696,10.0,60.6275,21.8601
1717229697,10.0,60.627,21.8621
1717229698,3.0,67.608,24.2199
1717229698,8.0,67.5592,24.17
1717229699,5.0,63.9418,25.2671
1717229699,5.0,63.2196,23.3057
1717229699,11.0,63.2094,23.3212
1717229700,3.0,63.4823,24.044
1717229703,4.0,63.134,24.2026
1717229703,5.0,63.1676,24.3043
1717229703,10.0,63.1413,24.2299
1717229703,9.0,63.2749,23.9777
1717229703,3.0,63.1183,24.1355
1717229703,4.0,63.1411,24.2616
1717229703,4.0,63.1453,24.2674
1717229703,5.0,63.1228,24.2759
1717229703,3.0,63.3126,24.2859
1717229704,4.0,60.8133,25.8074
1717229704,23.0,61.0881,26.7245
1717229705,9.0,61.1185,26.7288
1717229705,3.0,61.1131,26.8209
1717229705,13.0,61.0911,26.6981
1717229705,3.0,61.094,26.7379
1717229705,12.0,61.109,26.7594
1717229706,16.0,60.9901,27.8143
1717229706,6.0,60.9675,27.7359
1717229707,6.0,61.8901,22.6708
1717229707,4.0,61.8268,22.6465
1717229709,4.0,63.8997,23.9239
1717229709,9.0,63.8587,23.8356
1717229709,23.0,63.8855,24.0099
1717229709,6.0,63.9245,23.883
1717229709,5.0,63.7676,23.9728
1717229709,9.0,63.778,23.8457
1717229710,6.0,63.4714,23.9209
1717229710,5.0,67.6104,24.472
1717229710,4.0,67.609,24.8445
1717229710,25.0,63.4718,23.9241
1717229710,6.0,63.4191,24.2959
1717229710,7.0,63.4689,23.9176
1717229710,4.0,63.4715,23.9182
1717229710,3.0,61.1085,27.6579
1717229710,4.0,61.1012,27.6952
1717229710,5.0,61.0967,27.4148
1717229710,5.0,61.0987,27.7847
1717229710,11.0,61.0905,27.5962
1717229711,12.0,61.5703,22.5511
1717229711,2.0,61.7522,22.467
1717229711,2.0,61.5198,22.7923
1717229711,7.0,61.6054,22.3633
1717229711,3.0,61.6063,22.3579
1717229711,3.0,61.4104,22.6556
1717229711,7.0,61.5731,22.6369
1717229712,11.0,60.8699,21.347
1717229715,12.0,61.3311,27.0397
1717229715,6.0,61.1217,26.7979
1717229715,6.0,61.0922,26.7155
1717229715,4.0,61.0879,26.7224
1717229715,6.0,61.1175,26.6334
1717229715,3.0,61.0993,26.7495
1717229716,3.0,60.1906,23.8421
1717229716,5.0,63.4303,23.9658
1717229716,8.0,60.9022,26.3268
1717229716,5.0,60.919,26.3197
1717229716,6.0,60.8876,26.3884
1717229716,4.0,60.8222,26.3021
1717229716,4.0,68.1785,28.6493
1717229716,3.0,67.6884,24.9142
1717229717,3.0,61.8495,21.9575
1717229717,4.0,63.9489,23.8058
1717229717,4.0,63.8945,23.911
1717229718,5.0,62.3929,23.062
1717229722,3.0,60.6633,22.2013
1717229723,25.0,64.9528,28.155
1717229723,10.0,64.9928,28.1498
1717229725,5.0,67.6631,25.059
1717229727,5.0,63.9337,25.3696
1717229728,3.0,63.7384,24.3158
1717229728,12.0,61.0127,27.6734
1717229728,4.0,61.0244,27.5166
1717229728,6.0,61.0121,27.6662
1717229728,8.0,61.0122,27.672
1717229728,4.0,61.0184,27.7474
1717229728,4.0,67.6848,24.8796
1717229729,19.0,61.1039,26.7808
1717229729,8.0,61.0466,26.7278
1717229729,6.0,61.1486,26.4821
1717229729,5.0,61.0646,26.6475
1717229730,7.0,61.0605,26.6634
1717229732,11.0,61.6233,28.9892
1717229732,4.0,61.6217,28.9774
1717229732,7.0,63.6078,24.7874
1717229732,5.0,63.6286,24.7287
1717229734,5.0,67.6598,24.8681
1717229734,2.0,63.0922,24.2258
1717229734,13.0,63.1,24.1094
1717229735,6.0,64.2373,26.7139
1717229735,7.0,64.237,26.7148
1717229735,9.0,64.2462,26.703
1717229735,5.0,64.2378,26.7173
1717229735,10.0,64.2379,26.7172
1717229735,11.0,64.2369,26.7157
1717229736,4.0,63.6748,23.3958
1717229736,4.0,63.5015,23.9417
1717229736,16.0,63.4895,23.8987
1717229739,4.0,63.6848,25.4737
1717229741,3.0,61.1186,26.6513
1717229741,5.0,61.0793,26.7343
1717229741,9.0,61.0608,26.687
1717229741,3.0,61.1358,26.8508
1717229741,8.0,60.9823,26.9197
1717229741,16.0,61.0866,26.7436
1717229741,10.0,61.0824,26.7401
1717229743,6.0,60.7997,25.8054
1717229743,9.0,60.8022,25.8103
1717229743,17.0,60.7955,25.8045
1717229743,4.0,68.1041,28.951
1717229743,3.0,60.7834,25.6669
1717229743,2.0,61.1484,25.8399
1717229743,2.0,60.9534,25.6811
1717229745,17.0,64.9108,29.3392
1717229745,7.0,64.9022,29.2801
1717229745,14.0,64.9058,29.3293
1717229746,5.0,67.962,28.3862
1717229746,7.0,60.5888,21.3049
1717229746,8.0,60.5981,21.3116
1717229746,17.0,60.6015,21.2884
1717229746,14.0,60.5924,21.3022
1717229746,11.0,60.5869,21.3031
1717229746,7.0,60.5704,21.2552
1717229748,3.0,63.804,24.6257
1717229748,3.0,63.7776,24.2616
1717229748,6.0,63.862,24.532
1717229748,4.0,63.7341,24.721
1717229748,20.0,63.9291,23.8612
1717229748,6.0,63.9376,24.0302
1717229748,11.0,64.0039,23.9024
1717229748,3.0,63.9554,23.7016
1717229748,6.0,63.9214,23.8809
1717229748,4.0,63.9294,23.9173
1717229751,6.0,64.838,28.3223
1717229751,7.0,64.838,28.7225
1717229751,6.0,64.8535,28.3263
1717229751,7.0,60.9772,27.9567
1717229751,4.0,60.9592,28.2053
1717229751,6.0,61.0421,28.0553
1717229751,13.0,60.98,27.9497
1717229753,15.0,61.0826,26.7165
1717229753,4.0,61.2158,26.4705
1717229753,11.0,61.0977,26.7284
1717229753,10.0,61.122,26.7499
1717229753,9.0,61.0777,26.7265
1717229753,3.0,63.9306,25.5386
1717229753,3.0,60.347,24.6496
1717229753,3.0,60.3316,24.5302
1717229753,3.0,67.6516,24.9592
1717229755,13.0,60.2344,23.8091
1717229755,12.0,60.2445,23.8375
1717229756,8.0,63.5638,23.8497
1717229756,3.0,63.5113,24.0897
1717229756,5.0,63.4415,23.8898
1717229756,11.0,63.5268,23.9887
1717229757,27.0,63.5311,24.0078
1717229757,4.0,63.5386,23.9822
1717229757,12.0,63.5579,23.9491
1717229757,5.0,63.5437,24.0352
1717229757,15.0,63.5503,23.9829
1717229757,8.0,63.531,23.9577
1717229757,14.0,63.5344,23.9578
1717229757,11.0,63.5298,23.9578
1717229757,7.0,63.5317,23.9671
1717229757,14.0,63.5295,23.9594
1717229757,20.0,63.529,23.968
1717229757,7.0,63.5305,23.9567
1717229757,4.0,61.0589,26.7515
1717229757,3.0,61.0002,25.9393
1717229757,8.0,60.9271,26.2935
1717229757,5.0,60.9315,26.302
1717229757,12.0,60.9438,26.2932
1717229757,4.0,60.8859,26.2091
1717229757,12.0,60.9435,26.2889
1717229757,7.0,60.9529,26.2851
1717229757,5.0,61.009,26.6151
1717229757,4.0,60.8164,26.1536
1717229757,5.0,67.6562,25.0212
1717229757,3.0,67.6764,24.9365
1717229757,3.0,67.7045,24.9366
1717229759,3.0,63.8268,23.7685
1717229760,7.0,62.3266,30.0185
1717229760,4.0,62.2997,29.9837
1717229761,20.0,61.8455,21.8438
1717229761,11.0,61.864,21.8708
1717229761,5.0,60.4452,23.5628
1717229761,15.0,60.3452,23.4725
1717229761,3.0,60.5142,23.6413
1717229761,9.0,61.8453,21.874
1717229761,4.0,63.3954,23.9777
1717229762,4.0,67.4957,25.7724
1717229762,9.0,67.5532,25.851
1717229762,11.0,67.6158,25.8925
1717229764,7.0,67.8939,28.428
1717229764,5.0,68.1297,28.7938
1717229764,3.0,68.1318,28.9805
1717229764,2.0,63.4592,23.9414
1717229765,3.0,63.3003,24.0417
1717229767,12.0,61.1036,27.7566
1717229767,5.0,61.2118,28.1467
1717229767,4.0,61.0858,27.7408
1717229768,5.0,60.3336,23.9827
1717229768,12.0,60.2644,23.955
1717229768,13.0,63.9322,23.895
1717229768,6.0,63.929,23.8446
1717229769,8.0,60.8652,28.1034
1717229769,7.0,61.0016,27.9544
1717229770,9.0,61.096,26.7134
1717229770,15.0,61.0941,26.7128
1717229770,8.0,61.0982,26.7044
1717229770,3.0,61.1769,26.1193
1717229770,7.0,61.3907,26.7692
1717229770,4.0,61.0858,26.5861
1717229770,10.0,61.1969,26.5176
1717229770,4.0,61.1003,26.6938
1717229770,6.0,60.9256,26.9234
1717229770,3.0,61.1288,26.8659
1717229770,5.0,64.0856,25.8301
1717229770,3.0,61.2309,26.7224
1717229772,8.0,61.0654,22.3125
1717229774,6.0,67.6873,24.9524
1717229774,5.0,68.1416,28.7192
1717229774,5.0,68.1309,28.6227
1717229778,9.0,61.6398,22.1155
1717229778,2.0,61.6105,22.0446
1717229779,3.0,63.7018,25.455
1717229779,8.0,63.9303,23.8883
1717229779,5.0,63.9273,23.9015
1717229780,7.0,67.8681,28.5216
1717229780,6.0,67.8716,28.4699
1717229782,6.0,60.6044,21.8562
1717229782,6.0,60.6247,21.8566
1717229782,22.0,61.1139,26.6018
1717229782,5.0,61.0886,26.7005
1717229782,6.0,61.1043,26.6637
1717229782,9.0,61.0965,26.6887
1717229782,6.0,61.0861,26.704
1717229782,13.0,61.0914,26.6982
1717229782,5.0,61.9693,21.6294
1717229782,12.0,61.0944,26.7102
1717229782,7.0,61.9498,21.4231
1717229782,6.0,61.9475,21.6557
1717229782,13.0,61.9468,21.653
1717229782,11.0,61.9523,21.718
1717229782,9.0,61.9484,21.6519
1717229785,4.0,67.6803,24.8727
1717229785,5.0,67.6885,24.8799
1717229787,7.0,61.1417,27.7898
1717229787,7.0,61.0586,27.4972
1717229787,10.0,61.108,27.5875
1717229787,4.0,61.1061,27.6
1717229787,14.0,63.3197,24.5501
1717229787,18.0,63.3192,24.5645
1717229787,17.0,63.3209,24.547
1717229787,9.0,63.2851,24.5833
1717229788,5.0,63.902,23.9072
1717229789,6.0,63.4359,24.2565
1717229789,4.0,63.5272,23.4792
1717229789,4.0,63.5164,23.9725
1717229790,3.0,60.8412,25.7472
1717229790,13.0,60.7975,25.8113
1717229790,3.0,60.8104,25.796
1717229790,3.0,60.7247,25.7114
1717229792,6.0,60.8963,26.9949
1717229792,38.0,61.0025,26.7919
1717229792,3.0,61.0831,26.5523
1717229792,4.0,60.9615,26.8446
1717229793,11.0,60.9696,26.773
1717229793,9.0,60.9704,26.7726
1717229793,3.0,67.791,24.6989
1717229795,7.0,63.7713,25.1435
1717229795,9.0,63.7299,24.7293
1717229795,3.0,63.8334,24.9934
1717229795,2.0,63.6408,24.4704
1717229795,4.0,63.7487,24.7051
1717229795,3.0,63.6588,24.4349
1717229795,3.0,63.6629,24.7746
1717229796,3.0,62.0496,22.2275
1717229800,9.0,63.6103,24.7998
1717229800,9.0,63.6061,24.7898
1717229800,5.0,63.6341,24.7903
1717229800,4.0,61.1278,26.8116
1717229800,5.0,61.097,26.7294
1717229800,8.0,61.2831,26.7564
1717229800,2.0,61.0853,26.7007
1717229800,5.0,64.9435,27.9517
1717229800,5.0,61.0717,26.7005
1717229800,3.0,61.2001,27.0052
1717229801,3.0,61.1597,26.8329
1717229801,6.0,67.6836,24.8862
1717229805,6.0,63.4933,23.9303
1717229805,6.0,63.5186,23.9299
1717229806,3.0,63.4922,23.8728
1717229807,4.0,63.971,25.4478
1717229807,4.0,64.0283,25.3429
1717229807,3.0,64.0266,25.3464
1717229807,4.0,63.9331,25.5223
1717229807,4.0,64.0599,25.2904
1717229807,6.0,60.9805,27.9387
1717229807,4.0,63.9401,23.8666
1717229807,12.0,64.8045,29.2587
1717229808,12.0,64.7652,29.3831
1717229808,8.0,61.2102,22.683
1717229808,3.0,61.6293,28.987
1717229808,3.0,61.626,28.9936
1717229808,5.0,61.6622,29.2088
1717229808,5.0,61.6378,28.9944
1717229808,4.0,68.1502,28.7037
1717229811,3.0,62.4209,22.9377
1717229811,4.0,62.4261,22.9568
1717229811,6.0,62.4515,22.9057
1717229811,5.0,62.3827,23.062
1717229811,5.0,62.4412,23.0023
1717229811,11.0,61.089,26.7022
1717229811,8.0,61.0914,26.7022
1717229811,5.0,61.1149,26.7217
1717229814,4.0,62.1915,29.9187
1717229814,7.0,61.0718,27.9088
1717229814,2.0,60.9454,27.3549
1717229814,6.0,61.9273,21.558
1717229814,10.0,61.8376,21.9091
1717229814,5.0,61.9619,21.6252
1717229814,5.0,62.0231,21.6061
1717229816,4.0,61.0278,21.6087
1717229816,5.0,63.9843,23.7267
1717229816,6.0,63.9623,23.7972
1717229816,5.0,63.3439,23.7824
1717229816,5.0,67.6954,24.9047
1717229817,7.0,63.7836,24.7453
1717229817,3.0,63.7344,24.7357
1717229817,5.0,63.7419,24.7101
1717229817,6.0,61.0687,22.2924
1717229817,4.0,61.1168,22.356
1717229817,4.0,61.0383,21.7712
1717229817,10.0,61.0359,22.3247
1717229819,8.0,60.9295,26.3066
1717229819,19.0,60.953,26.275
1717229819,16.0,60.9662,26.2888
1717229819,12.0,60.9501,26.2742
1717229819,4.0,60.9589,26.2509
1717229819,3.0,61.141,26.1862
1717229819,2.0,61.0078,27.6965
1717229822,6.0,60.9952,26.7964
1717229822,27.0,61.0167,26.6357
1717229822,13.0,60.9915,26.793
1717229822,4.0,61.146,26.7018
1717229822,7.0,60.991,26.7981
1717229822,9.0,60.9947,26.8069
1717229822,6.0,61.0948,26.98
1717229824,2.0,67.692,25.2116
1717229824,5.0,67.6178,24.8229
1717229825,10.0,60.3163,23.9599
1717229827,4.0,63.9317,23.9019
1717229827,4.0,63.4753,24.0742
1717229828,18.0,60.5632,21.2616
1717229828,3.0,60.5545,21.4423
1717229829,10.0,60.9862,27.9323
1717229829,6.0,60.966,28.0066
1717229829,26.0,60.562,21.262
1717229829,16.0,64.9328,29.4065
1717229830,12.0,64.1769,26.7115
1717229831,5.0,61.0948,26.7254
1717229831,7.0,61.1175,26.7906
1717229831,5.0,61.073,26.8837
1717229831,10.0,61.1022,26.7248
1717229831,3.0,61.1354,26.8088
1717229831,3.0,61.1696,26.2128
1717229831,3.0,61.1517,26.8623
1717229832,4.0,68.1054,28.8434
1717229835,3.0,63.7452,24.7016
1717229836,7.0,67.8859,28.4005
1717229836,11.0,63.483,23.9327
1717229837,12.0,67.9495,28.5791
1717229837,12.0,60.6089,21.8791
1717229837,6.0,60.6121,21.8856
1717229837,3.0,60.6281,21.9383
1717229837,12.0,63.0767,24.2728
1717229837,5.0,63.1218,24.2611
1717229837,3.0,63.0795,24.1081
1717229837,14.0,63.0575,24.2738
1717229839,5.0,67.6968,24.3848
1717229840,3.0,63.9531,23.9447
1717229840,4.0,63.9246,23.9786
1717229840,3.0,64.0013,23.7611
1717229840,4.0,63.8582,23.7845
1717229840,6.0,61.153,26.8693
1717229840,3.0,61.1405,26.7218
1717229843,2.0,60.8253,25.8097
1717229843,11.0,60.8012,25.7993
1717229843,6.0,60.7935,25.6708
1717229843,9.0,60.8251,25.9098
1717229843,8.0,60.8053,25.7781
1717229843,6.0,60.8017,25.7739
1717229843,5.0,60.8012,25.775
1717229843,2.0,60.9829,25.293
1717229843,4.0,60.7314,25.707
1717229843,3.0,67.6562,24.8264
1717229843,10.0,64.6585,27.1377
1717229844,2.0,61.0572,27.789
1717229846,5.0,61.1105,26.7359
1717229846,5.0,61.0892,26.7076
1717229846,7.0,63.9647,30.0876
1717229848,3.0,63.7274,25.5156
1717229850,10.0,60.9865,27.952
1717229850,14.0,60.9817,27.9671
1717229850,7.0,60.9505,28.0552
1717229852,5.0,67.6601,25.0038
1717229853,5.0,63.4589,24.7998
1717229853,5.0,63.451,24.5961
1717229853,3.0,63.9002,23.9385
1717229853,8.0,63.9382,23.8965
1717229853,6.0,63.9394,23.9033
1717229853,6.0,63.8998,24.0807
1717229853,9.0,63.9363,23.9984
1717229853,3.0,63.8183,23.4971
1717229855,19.0,67.816,28.6812
1717229856,4.0,63.4769,24.0067
1717229856,2.0,67.6865,24.8615
1717229856,5.0,63.4913,24.0343
1717229856,3.0,63.4581,23.9557
1717229856,7.0,63.4922,24.035
1717229856,3.0,67.6032,26.5458
1717229856,5.0,67.5925,25.113
1717229856,8.0,67.526,25.7216
1717229857,5.0,63.7486,24.7199
1717229857,6.0,63.7499,24.7227
1717229857,3.0,63.7604,24.7166
1717229857,11.0,63.746,24.7089
1717229857,47.0,60.9076,25.6338
1717229857,4.0,60.9215,25.6595
1717229857,2.0,60.8914,25.6127
1717229857,14.0,60.9223,25.6672
1717229857,7.0,60.9057,25.6246
1717229857,6.0,60.8814,25.647
1717229859,3.0,61.0893,26.6874
1717229859,5.0,61.1052,26.6306
1717229859,12.0,61.0952,26.7063
1717229860,7.0,64.2709,26.7014
1717229860,6.0,64.3827,26.7888
1717229860,9.0,61.0661,22.3148
1717229860,5.0,61.0348,22.0113
1717229860,4.0,61.0693,22.4063
1717229860,5.0,61.126,22.1561
1717229861,32.0,61.9638,21.6917
1717229861,14.0,61.9993,21.7058
1717229861,7.0,61.9787,21.7335
1717229861,5.0,61.9716,21.6637
1717229862,4.0,61.0211,27.6484
1717229863,9.0,68.1498,28.8604
1717229863,4.0,61.8036,29.5096
1717229864,3.0,64.1443,25.6635
1717229867,6.0,63.9315,23.8619
1717229867,4.0,63.982,23.7181
1717229867,6.0,63.9388,23.7579
1717229867,6.0,63.9375,23.8083
1717229867,6.0,63.9499,23.843
1717229867,5.0,63.9376,23.705
1717229867,6.0,67.4922,26.6359
1717229867,4.0,67.3583,26.6056
1717229867,3.0,67.5612,26.8838
1717229869,1.0,61.2072,26.5599
1717229869,42.0,60.5588,21.2827
1717229869,38.0,60.5573,21.2795
1717229869,2.0,61.0942,26.6066
1717229869,12.0,61.1247,26.7057
1717229869,6.0,61.1059,26.6602
1717229870,3.0,67.7815,25.0079
1717229871,14.0,60.247,23.7942
1717229871,16.0,60.268,23.8082
1717229871,2.0,60.3393,23.8104
1717229873,5.0,60.9655,28.1767
1717229873,4.0,61.0139,27.7719
1717229873,15.0,60.9935,27.9131
1717229874,7.0,64.8102,28.9714
1717229874,5.0,64.6158,28.7961
1717229875,3.0,60.462,24.29
1717229875,3.0,60.4323,24.2761
1717229876,2.0,63.4709,23.6787
1717229876,2.0,60.7986,25.7513
1717229876,4.0,60.7983,25.7569
1717229876,3.0,60.8067,25.7155
1717229876,9.0,60.8023,25.7671
1717229876,6.0,60.7896,25.7791
1717229876,2.0,60.9137,25.7795
1717229877,9.0,64.4588,29.652
1717229877,14.0,64.4548,29.6165
1717229877,5.0,64.4477,29.6132
1717229877,9.0,63.9599,23.9365
1717229877,6.0,63.9313,23.8729
1717229877,5.0,63.9499,23.672
1717229877,6.0,63.5356,23.7993
1717229877,4.0,63.4545,23.936
1717229877,8.0,63.4849,23.8279
1717229877,7.0,63.505,23.9586
1717229878,12.0,63.5056,23.9617
1717229878,4.0,63.8382,25.48
1717229882,10.0,64.8284,29.2182
1717229882,13.0,64.8966,29.4175
1717229883,4.0,61.0399,28.0772
1717229884,6.0,64.211,26.5191
1717229884,6.0,64.2141,26.5129
1717229884,4.0,64.202,26.5165
1717229884,6.0,64.1968,26.3761
1717229884,3.0,63.5292,24.0806
1717229884,10.0,63.846,30.2766
1717229885,6.0,61.1034,26.6041
1717229886,6.0,60.9968,26.7859
1717229886,3.0,61.1488,26.7794
1717229888,5.0,63.9699,23.5441
1717229888,6.0,63.9247,23.8799
1717229888,4.0,63.9268,23.8813
1717229889,6.0,68.1016,28.7441
1717229890,3.0,67.6037,24.9363
1717229890,3.0,67.7951,25.2618
1717229890,5.0,68.2835,28.5039
1717229890,20.0,67.6754,24.9465
1717229891,19.0,67.6757,24.9438
1717229891,11.0,67.675,24.9425
1717229891,9.0,67.7904,24.9429
1717229892,5.0,62.0227,22.5965
1717229892,17.0,61.9667,22.4639
